selling_price,km_driven,fuel,transmission,owner,mileage,engine,torque,seats,max_power_hp,car_age,predicted_price,Make,Model
260000,16830,3.0,0,1,20.2,998,90.0,5.0,67.1,12,260000.0,17,10
3200000,50000,2.0,0,1,14.24,2755,420.0,7.0,174.5,6,2641826.8800000004,24,59
200000,50000,2.0,0,1,17.88,1396,85.0,5.0,52.8,17,174724.0,23,72
340000,30000,3.0,0,1,21.1,814,74.5,5.0,55.2,8,340000.0,9,44
550000,103000,2.0,0,1,15.96,2523,195.0,7.0,62.1,10,454063.99500000017,16,22
975000,93468,2.0,1,2,11.4,2953,380.0,7.0,153.86,13,756212.0816250002,7,51
700000,4500,3.0,0,1,19.5,1199,110.0,5.0,88.76,5,700000.0,8,11
3200000,60000,2.0,1,1,15.04,2755,450.0,7.0,174.5,6,3058957.440000001,24,59
416000,40000,3.0,1,1,17.01,1499,136.0,5.0,110.4,9,416000.0,7,57
210000,120000,2.0,0,1,21.12,1248,200.0,5.0,88.8,14,187129.40400000004,23,85
260000,30000,3.0,0,1,16.8,796,59.0,8.0,34.2,6,230966.7360000001,17,92
1050000,70000,2.0,0,1,21.38,1396,219.7,5.0,88.7,6,990685.0800000002,9,37
290000,60000,2.0,0,1,21.02,1248,200.0,5.0,88.76,12,258416.79600000006,23,85
700000,6000,3.0,0,1,18.6,1197,114.7,5.0,81.83,6,700000.0,9,148
550000,20000,3.0,0,1,20.4,1197,113.0,5.0,81.8,8,550000.0,17,122
450000,70000,2.0,0,1,19.09,1405,135.0,5.0,69.01,7,353816.10000000003,23,73
773000,65000,3.0,0,1,17.8,1497,145.0,5.0,117.3,8,703742.2920000001,8,32
600000,80000,3.0,1,2,11.07,2496,228.0,5.0,179.5,10,543367.4400000002,20,124
250000,63000,3.0,0,1,18.6,1199,108.0,5.0,79.4,14,214956.50000000006,3,21
690000,1303,3.0,0,1,17.8,1198,109.0,5.0,86.7,5,690000.0,8,11
5150000,20000,3.0,1,1,22.37,2487,202.0,5.0,214.56,5,5150000.0,15,45
1000000,4295,3.0,0,1,17.1,1496,140.0,5.0,105.5,6,1000000.0,24,143
1000000,5229,3.0,0,1,17.1,1496,140.0,5.0,105.5,6,1000000.0,24,143
2000000,68089,3.0,1,1,19.16,2494,213.0,5.0,157.7,8,2000000.0,24,27
925000,23712,2.0,0,1,28.09,1248,200.0,5.0,88.5,6,925000.0,17,31
550000,56494,3.0,0,1,18.2,1199,110.0,5.0,88.7,8,500722.2000000001,8,75
430000,16589,3.0,0,1,20.51,998,90.0,5.0,67.04,6,430000.0,17,135
750000,79328,2.0,0,2,12.99,2494,200.0,7.0,100.6,11,502378.655625,24,74
675000,53201,3.0,0,2,17.8,1497,145.0,5.0,117.3,8,586589.85,8,32
570000,25272,3.0,0,1,21.01,1197,113.0,5.0,81.8,7,570000.0,17,20
850000,53619,2.0,0,1,24.3,1248,200.0,5.0,88.5,7,801983.1600000003,17,133
779000,7032,3.0,1,1,19.0,1199,110.0,5.0,88.76,5,779000.0,8,11
640000,6001,3.0,0,1,15.9,1496,149.0,5.0,120.69,6,640000.0,7,47
250000,80000,2.0,0,1,19.09,1405,135.0,5.0,69.01,11,185644.25000000006,23,73
1250000,12000,2.0,0,1,19.6,1461,245.0,5.0,108.45,6,1092025.0000000002,21,41
889000,25000,3.0,0,1,17.0,1497,150.0,5.0,121.31,7,889000.0,7,46
750000,40000,2.0,0,2,22.54,1396,219.7,5.0,88.73,7,750000.0,9,148
600000,202000,2.0,0,1,17.67,1968,320.0,5.0,138.08,13,384789.9,22,144
1000000,40000,2.0,0,1,28.09,1248,200.0,5.0,88.5,6,1000000.0,17,31
165000,60000,3.0,0,1,19.0,998,90.0,5.0,67.1,15,118655.988,17,145
118000,60000,3.0,0,2,19.7,796,62.0,5.0,46.3,20,80999.87280000001,17,10
585000,80000,2.0,0,2,20.46,1461,200.0,5.0,83.8,11,497594.0970000001,21,41
120000,120000,3.0,0,4,19.7,796,62.0,5.0,46.3,18,70605.21600000001,17,10
150000,100000,3.0,0,2,19.7,796,62.0,5.0,46.3,18,102965.94,17,10
150000,70000,3.0,0,4,19.7,796,62.0,5.0,46.3,15,88256.52,17,10
599000,60000,2.0,0,2,20.77,1248,200.0,7.0,88.76,11,534977.44839,17,53
250000,135000,2.0,0,3,18.3,1991,327.0,5.0,147.9,14,138466.0625,3,39
570000,90000,3.0,0,1,20.4,1197,113.0,5.0,81.8,8,570000.0,17,122
440000,75000,2.0,0,2,22.07,1199,180.0,5.0,73.9,11,374258.808,25,97
300000,185000,2.0,0,2,11.4,2494,200.0,7.0,100.6,19,200951.46225,24,74
256000,90000,3.0,0,2,15.3,1596,146.0,5.0,99.6,12,181458.81600000002,7,56
1888000,120000,2.0,0,2,12.55,2982,343.0,7.0,168.5,9,1339045.9790400001,24,59
250000,100000,1.0,0,2,13.45,1086,96.1,5.0,62.1,13,152770.11750000002,9,113
900000,120000,2.0,0,1,14.1,2179,320.0,5.0,147.94,8,636868.9800000001,23,110
190000,60000,3.0,0,1,19.0,998,90.0,5.0,67.1,10,144671.472,17,145
400000,110000,2.0,0,1,14.95,2489,218.0,7.0,93.7,9,297205.52400000003,16,142
150000,90000,2.0,0,2,13.93,2179,320.0,7.0,138.1,15,100475.731125,23,89
215000,70000,3.0,0,2,20.36,1197,111.8,5.0,78.9,16,211751.69400000005,9,147
520000,126000,2.0,0,2,19.01,1461,248.0,5.0,108.45,11,368588.22,21,41
515000,45000,3.0,0,2,20.85,1197,115.0,5.0,83.14,9,515000.0,17,122
295000,70000,2.0,0,2,21.64,1461,200.0,5.0,84.8,12,250923.51900000006,20,120
700000,80000,2.0,0,2,20.45,1461,200.0,5.0,83.8,9,630435.9600000001,20,125
300000,60000,3.0,0,1,20.3,998,94.14,5.0,68.05,7,274114.368,9,44
450000,41800,3.0,0,1,18.6,1197,114.0,5.0,85.8,11,450000.0,17,122
700000,50000,2.0,0,2,28.4,1248,190.0,5.0,74.02,7,700000.0,17,122
210000,110000,3.0,0,2,19.81,1086,99.04,5.0,68.05,13,172356.03000000003,9,147
420000,100000,2.0,0,2,25.8,1498,200.0,5.0,98.6,10,378261.57600000006,8,11
130000,88700,3.0,0,3,19.7,796,62.0,5.0,46.3,17,80738.37200000002,17,10
320000,70000,3.0,0,2,16.95,1498,134.0,5.0,97.7,12,262637.76,20,120
310000,15000,3.0,0,1,22.74,796,69.0,5.0,47.3,8,310000.0,17,10
350000,50000,3.0,0,1,18.5,1197,114.0,5.0,85.8,10,350000.0,17,105
444000,15000,3.0,0,1,21.1,814,74.5,5.0,55.2,6,444000.0,9,44
300000,25000,3.0,0,1,22.7,799,72.0,5.0,53.64,7,300000.0,4,104
225000,57000,2.0,0,2,21.0,1461,160.0,5.0,64.1,13,191382.345,16,131
600000,75000,2.0,0,1,15.96,2523,195.0,7.0,62.1,12,467823.51000000007,16,22
375000,160000,2.0,0,1,24.4,1120,180.4,5.0,71.01,9,353816.10000000003,9,140
150000,120000,3.0,0,2,19.7,796,62.0,5.0,46.3,14,102965.94,17,10
110000,50000,3.0,0,2,19.7,796,62.0,5.0,46.3,10,88833.36000000002,17,10
225000,40000,3.0,0,1,19.7,796,62.0,5.0,46.3,12,190357.20000000007,17,10
860000,28000,3.0,0,1,17.8,1497,145.0,5.0,117.3,7,860000.0,8,32
650000,50000,2.0,0,1,28.4,1248,190.0,5.0,74.02,6,650000.0,17,122
650000,90000,2.0,0,1,20.77,1248,200.0,7.0,88.8,10,643945.3020000001,17,53
710000,40000,2.0,0,1,24.8,1396,219.7,5.0,88.7,8,710000.0,9,132
140000,70000,2.0,0,4,25.44,936,150.0,5.0,57.6,13,85368.12480000002,3,21
1100000,50000,3.0,0,1,14.28,1798,173.0,5.0,138.03,9,864883.8000000002,24,36
2450000,60000,2.0,1,1,16.36,2179,450.0,5.0,187.7,11,2106573.7000000007,11,136
625000,34000,2.0,1,1,22.0,1498,250.0,5.0,108.495,7,625000.0,25,12
130000,140000,3.0,0,2,18.9,998,90.0,5.0,67.1,19,89237.14800000002,17,135
540000,100000,3.0,0,2,16.8,1497,146.0,5.0,116.3,12,443201.2200000001,8,32
550000,10000,3.0,1,1,18.9,1197,113.75,5.0,81.86,7,550000.0,9,66
475000,30000,3.0,0,1,21.63,998,90.0,5.0,67.04,6,475000.0,17,30
2825000,22000,2.0,1,1,15.73,1968,380.0,5.0,174.33,7,2467976.5,1,100
1800000,20000,2.0,1,1,11.36,2755,360.0,8.0,171.5,6,1720663.5600000005,24,74
910000,20000,2.0,0,1,17.0,2596,230.0,5.0,80.8,6,794994.2000000002,6,68
484999,4875,3.0,0,1,21.63,998,90.0,5.0,67.04,5,484999.0,17,30
1950000,2700,2.0,1,1,17.01,1582,259.9,5.0,126.2,4,1950000.0,9,37
950000,58511,2.0,0,1,24.3,1248,200.0,5.0,88.5,6,896334.1200000001,17,133
919999,26766,2.0,0,1,21.5,1497,260.0,5.0,108.5,7,919999.0,23,90
600000,24522,3.0,0,1,20.4,1197,113.0,5.0,81.8,7,600000.0,17,122
839000,63000,2.0,0,1,24.3,1248,200.0,5.0,88.5,8,791604.5544000001,17,133
650000,80000,2.0,0,1,26.0,1498,200.0,5.0,98.6,9,613281.2400000001,8,32
265000,54000,3.0,0,1,23.95,998,90.0,5.0,67.05,9,242134.35840000003,17,10
625000,160000,2.0,0,3,20.77,1248,200.0,7.0,88.76,11,505036.74375,17,53
425000,80000,2.0,0,2,15.11,1598,250.0,5.0,103.6,10,275474.5875,25,97
250000,80000,2.0,0,2,19.09,1405,135.0,5.0,69.01,9,187629.75000000003,23,73
459999,156975,2.0,0,1,15.96,2523,195.0,9.0,62.1,9,379761.78842910007,16,22
1594000,5000,2.0,0,1,21.43,1364,205.0,5.0,86.79,7,1594000.0,24,36
300000,50000,3.0,0,1,18.2,1199,108.5,5.0,82.4,10,300000.0,3,111
950000,27620,2.0,0,1,22.77,1498,205.0,5.0,98.59,6,950000.0,7,46
500000,58000,3.0,0,1,17.19,1197,114.73,5.0,81.86,9,455202.0000000002,9,148
350000,50000,3.0,0,1,16.95,1498,134.0,5.0,97.7,12,350000.0,20,120
550000,40000,3.0,1,1,20.89,1197,113.0,5.0,81.8,7,550000.0,17,71
850000,7800,3.0,0,1,17.5,1199,110.0,5.0,88.7,6,850000.0,8,134
240000,50000,3.0,0,1,22.74,796,69.0,5.0,47.3,8,240000.0,17,10
423000,60000,3.0,0,2,16.02,1373,130.0,7.0,93.7,9,385976.1213000002,17,53
350000,58000,2.0,0,2,13.93,2179,320.0,7.0,138.1,13,234443.37262500005,23,89
170000,70000,3.0,0,3,19.0,998,90.0,5.0,66.1,13,105580.948,17,4
450000,70000,3.0,0,1,18.16,1196,112.0,5.0,86.8,9,409681.80000000016,7,57
150000,110000,3.0,0,2,20.36,1197,111.7,5.0,78.9,15,147733.74000000002,9,147
511000,80000,2.0,0,1,22.54,1396,219.7,5.0,88.73,8,482133.4056000001,9,148
850000,59000,2.0,0,1,24.2,1498,225.0,7.0,93.87,6,842082.3180000003,17,53
420000,25000,3.0,0,1,21.63,998,90.0,5.0,67.04,4,420000.0,17,30
180000,55000,3.0,0,1,22.74,796,69.0,5.0,47.3,10,164468.62080000003,17,10
204999,120000,2.0,0,1,23.08,1461,160.0,5.0,63.1,12,182673.0509076,20,86
459999,145000,2.0,0,2,26.21,1248,200.0,5.0,88.5,10,414285.58737719996,17,31
600000,30000,3.0,0,1,18.6,1197,114.7,5.0,81.83,7,600000.0,9,148
585000,8000,3.0,0,1,18.9,1197,113.75,5.0,81.86,5,585000.0,9,66
600000,80000,2.0,0,2,13.58,2499,171.0,9.0,72.4,9,425544.27300000004,3,123
750000,24000,2.0,0,1,28.4,1248,190.0,5.0,74.02,5,750000.0,17,122
400000,138000,2.0,0,1,22.32,1582,259.8,5.0,126.32,12,307831.92,9,132
50000,147000,3.0,0,4,18.9,998,90.0,5.0,67.1,21,29418.84,17,135
245000,50000,3.0,0,1,22.74,796,69.0,5.0,47.3,8,245000.0,17,10
260000,189000,2.0,0,1,21.02,1248,200.0,5.0,88.76,11,231684.02400000003,23,85
411000,90000,2.0,1,2,21.21,1498,250.0,5.0,103.2,10,411000.0,25,129
450000,56000,2.0,0,1,21.9,1396,219.6,5.0,88.76,10,424579.3200000001,9,148
351000,60000,3.0,0,1,23.1,998,90.0,5.0,67.04,8,320713.81056,17,30
260000,189000,2.0,0,1,21.02,1248,200.0,5.0,88.76,11,231684.02400000003,23,85
411000,90000,2.0,1,2,21.21,1498,250.0,5.0,103.2,10,411000.0,25,129
450000,56000,2.0,0,1,21.9,1396,219.6,5.0,88.76,10,424579.3200000001,9,148
351000,60000,3.0,0,1,23.1,998,90.0,5.0,67.04,8,320713.81056,17,30
750000,35000,2.0,0,1,20.45,1461,200.0,5.0,83.8,8,750000.0,20,125
800000,35000,2.0,0,1,20.45,1461,200.0,5.0,83.8,9,800000.0,20,125
350000,156000,2.0,0,1,11.57,2179,320.0,7.0,138.1,13,245607.34275000004,23,89
200000,90000,3.0,0,1,22.74,796,69.0,5.0,47.3,11,172590.52800000005,17,10
800000,36000,2.0,0,1,19.01,1461,248.0,5.0,108.5,8,698896.0,20,125
350000,20000,3.0,0,2,21.1,814,74.5,5.0,55.2,7,339181.92000000004,9,44
250000,185000,2.0,0,1,12.7,2609,28.3,9.0,116.6,18,175433.81625000003,16,115
395000,10800,3.0,0,1,25.17,799,72.0,5.0,53.3,6,395000.0,21,77
450000,120000,2.0,0,1,15.96,2523,195.0,7.0,62.1,12,350867.63250000007,16,22
500000,15000,3.0,0,1,20.89,1197,113.0,5.0,81.8,5,500000.0,17,71
1200000,30000,2.0,0,1,17.6,2179,400.0,7.0,153.86,7,1100761.2000000002,23,70
254999,30000,3.0,0,1,22.74,796,69.0,5.0,47.3,12,254999.0,17,10
180000,60000,3.0,0,1,19.7,796,62.0,5.0,46.3,13,129442.89600000001,17,10
225000,120000,2.0,0,2,16.52,1991,305.0,5.0,123.7,16,137737.29374999998,3,94
270000,49900,3.0,0,2,22.74,796,69.0,5.0,47.3,9,261654.624,17,10
310000,86000,2.0,0,1,21.12,1248,200.0,5.0,88.8,12,276238.64400000003,23,85
250000,70000,3.0,0,4,17.5,1298,114.0,5.0,85.8,16,175873.50000000006,17,122
180000,35000,3.0,0,1,21.1,814,74.5,5.0,55.2,13,180000.0,9,44
550000,50000,3.0,0,1,20.85,1197,115.0,5.0,83.14,9,550000.0,17,122
900000,145000,2.0,0,1,22.7,1582,259.88,5.0,126.2,9,733364.28,9,49
170000,112000,1.0,0,2,17.3,1061,7.8,5.0,57.5,16,115426.311,17,135
475000,110000,2.0,0,1,23.2,1248,190.0,5.0,73.94,8,448167.06000000006,17,105
700000,29000,2.0,0,1,24.0,1186,190.24,5.0,73.97,6,700000.0,9,66
376000,60000,3.0,0,1,18.9,998,90.0,5.0,67.1,13,270391.82720000006,17,135
390000,80000,3.0,0,1,20.51,998,90.0,5.0,67.04,8,356348.67840000015,17,135
325000,110000,2.0,0,2,15.96,2523,195.0,7.0,62.1,12,241886.019375,16,22
170000,75000,3.0,0,2,19.7,796,62.0,5.0,46.3,14,116694.732,17,10
215000,120000,2.0,0,3,19.3,1248,190.0,5.0,73.9,14,137883.04750000002,17,122
195000,80000,3.0,0,2,21.1,814,74.5,5.0,55.2,12,160626.86640000003,9,44
335000,71000,2.0,0,1,21.64,1461,200.0,5.0,84.8,10,316075.7160000001,20,120
484999,75000,2.0,0,1,19.87,1461,200.0,5.0,83.8,9,381334.34374200006,21,41
650000,22000,3.0,0,2,21.56,1462,138.0,5.0,103.25,6,650000.0,17,31
1850000,76131,2.0,1,1,13.22,2967,580.0,5.0,241.4,10,1515822.6600000004,1,101
700000,30000,3.0,0,2,18.6,1197,114.7,5.0,81.83,6,675906.0,9,148
3000000,65000,2.0,1,1,12.07,2967,550.0,7.0,241.4,10,2580995.3400000003,1,102
350000,80000,2.0,0,1,22.07,1199,180.0,5.0,73.9,11,311882.34,25,97
1850000,70000,2.0,1,1,12.07,2967,550.0,7.0,241.4,12,1503190.8045000003,1,102
750000,51777,2.0,0,1,24.3,1248,200.0,5.0,88.5,7,707632.2000000001,17,133
600000,20000,3.0,0,1,19.5,1199,110.0,5.0,88.76,6,600000.0,8,11
650000,50000,2.0,0,1,22.77,1498,205.0,5.0,98.59,8,650000.0,7,46
822000,60000,2.0,0,1,19.67,1582,259.9,5.0,126.2,9,558171.702,9,37
345000,100000,2.0,0,2,19.01,1461,248.0,5.0,108.45,11,244544.1075,21,41
300000,74537,3.0,0,2,20.51,998,90.0,5.0,67.04,10,261654.62399999998,17,135
200000,90000,3.0,1,2,12.6,1586,145.0,5.0,103.3,15,147733.74,17,109
250000,23500,3.0,0,1,18.6,1199,106.5,5.0,76.8,9,250000.0,3,21
975000,82000,2.0,0,1,25.6,1498,200.0,5.0,97.9,7,919921.8600000002,8,32
900000,100000,2.0,0,2,12.99,2494,200.0,8.0,100.6,10,638316.4095000002,24,74
610000,15000,3.0,0,1,18.6,1197,114.7,5.0,81.83,6,610000.0,9,148
200000,140000,3.0,0,1,19.02,1198,104.0,7.0,67.05,7,191184.84000000005,4,62
360000,110000,2.0,0,1,23.0,1248,200.0,5.0,88.7,8,339663.45600000006,23,146
252000,48000,3.0,0,1,20.92,998,90.0,5.0,67.1,12,252000.0,17,10
509999,70000,3.0,0,2,22.0,1197,113.0,5.0,81.8,6,509999.0,17,122
200000,40000,1.0,0,4,17.3,1061,7.8,5.0,57.5,14,136936.80000000002,17,135
250000,80000,2.0,0,2,11.57,2179,320.0,7.0,138.1,17,167459.55187500003,23,89
725000,60000,2.0,0,1,24.3,1248,200.0,5.0,88.5,7,684044.4600000001,17,133
585000,50000,2.0,0,1,15.96,2523,195.0,7.0,62.1,9,536621.0850000002,16,22
350000,52000,2.0,0,3,19.3,1248,190.0,5.0,73.9,12,224460.775,17,122
131000,80000,3.0,0,3,19.81,1086,99.04,5.0,68.05,14,97277.58700000001,9,147
450000,85000,2.0,0,1,25.8,1498,200.0,5.0,98.6,8,424579.3200000001,8,11
750000,83000,2.0,0,1,24.3,1248,200.0,5.0,88.5,8,707632.2000000001,17,133
200000,50000,3.0,0,1,22.74,796,69.0,5.0,47.3,11,200000.0,17,10
500000,100000,2.0,0,1,15.96,2523,195.0,7.0,62.1,10,412785.4500000001,16,22
128000,19000,3.0,0,1,19.7,796,62.0,5.0,46.3,16,108292.09600000003,17,10
650000,65000,2.0,0,2,15.96,2523,195.0,7.0,62.1,10,512229.2175000001,16,22
560000,40000,3.0,0,2,16.8,1497,146.0,5.0,116.3,12,540724.8000000002,8,32
400000,25000,3.0,0,1,23.1,998,90.0,5.0,67.04,8,400000.0,17,30
200000,29500,3.0,0,1,20.92,998,90.0,5.0,67.1,12,200000.0,17,10
950000,13887,3.0,0,1,17.0,1591,151.0,5.0,121.3,6,829939.0000000002,9,132
300000,50000,3.0,0,2,22.74,796,69.0,5.0,47.3,8,290727.36,17,10
315000,30000,3.0,0,2,25.17,799,72.0,5.0,53.3,8,305263.72800000006,21,77
220000,100000,3.0,0,1,22.74,796,69.0,5.0,47.3,12,189849.58080000005,17,10
130000,60000,3.0,0,2,14.49,1399,127.0,5.0,92.7,13,96026.93100000003,3,15
595000,60000,2.0,0,2,22.54,1396,219.7,5.0,88.73,8,535870.5660000001,9,148
680000,13500,3.0,0,1,17.0,1497,150.0,5.0,121.36,7,680000.0,7,46
530000,30000,3.0,0,2,21.4,1197,115.0,5.0,83.1,7,530000.0,17,20
500000,90000,2.0,0,2,15.05,2179,320.0,7.0,147.9,10,394022.4750000001,23,13
325000,10000,3.0,0,1,21.1,814,74.5,5.0,55.2,6,325000.0,9,44
550000,10000,3.0,0,1,21.4,1197,115.0,5.0,83.1,6,550000.0,17,20
720000,25000,3.0,0,1,20.73,1373,130.0,5.0,91.1,6,720000.0,17,31
950000,20000,3.0,0,1,17.0,1591,151.0,5.0,121.3,7,829939.0000000002,9,132
500000,40000,3.0,0,1,18.9,1197,113.75,5.0,81.86,6,500000.0,9,66
380000,60000,2.0,0,1,19.3,1248,190.0,5.0,73.9,12,282179.26,17,122
900000,20000,3.0,0,1,17.0,1591,151.0,5.0,121.3,7,786258.0000000002,9,132
295000,35000,3.0,0,1,24.7,796,69.0,5.0,47.3,7,295000.0,17,10
640000,40000,2.0,0,1,28.09,1248,200.0,5.0,88.5,8,640000.0,17,31
790000,60000,2.0,0,1,21.5,1497,260.0,5.0,108.5,6,745372.5840000001,23,90
625000,20000,3.0,0,1,17.01,1591,154.9,5.0,121.4,9,546012.5,9,132
604000,30000,3.0,0,2,17.0,1497,150.0,5.0,121.36,7,583210.3200000002,7,46
315000,29000,3.0,0,1,23.95,998,90.0,5.0,67.05,9,315000.0,17,10
400000,50000,3.0,0,1,20.51,998,90.0,5.0,67.04,7,400000.0,17,135
700000,42000,3.0,1,1,18.6,1368,132.3,5.0,98.63,6,700000.0,9,148
580000,70000,3.0,0,1,23.26,1197,113.0,5.0,88.5,4,580000.0,17,42
1350000,5000,3.0,1,1,14.8,1591,151.0,5.0,121.3,6,1229045.4,9,37
725000,25000,3.0,0,1,15.41,1598,153.0,5.0,103.2,5,725000.0,22,103
229999,140000,2.0,0,2,11.57,2179,320.0,7.0,138.1,13,154062.11788679255,23,89
550000,106000,2.0,1,2,16.96,1968,320.0,5.0,138.1,13,389852.92500000005,25,76
150000,60000,3.0,0,4,15.26,1150,110.0,5.0,74.9,16,105524.1,3,15
265000,40000,3.0,0,2,16.8,796,59.0,8.0,34.2,7,224708.02200000006,17,92
280000,80000,3.0,0,1,22.74,796,69.0,5.0,47.3,9,255840.07680000004,17,10
350000,50000,3.0,0,1,18.2,1199,108.5,5.0,82.4,9,350000.0,3,111
200000,120000,3.0,0,1,18.5,1197,114.0,5.0,85.8,15,171965.20000000004,17,105
550000,24400,3.0,0,1,22.0,1197,113.0,5.0,81.8,6,550000.0,17,122
400000,60000,2.0,0,2,15.96,2523,195.0,7.0,62.1,11,297705.87,16,22
170000,120000,3.0,0,2,18.5,1197,114.0,5.0,85.8,14,139526.31,17,105
600000,60000,2.0,0,2,24.8,1396,219.7,5.0,88.7,9,540373.68,9,132
130000,100000,3.0,0,2,19.7,796,62.0,5.0,46.3,13,89237.14800000002,17,10
310000,27500,3.0,0,1,25.17,799,72.0,5.0,53.3,8,310000.0,21,77
650000,80000,2.0,0,1,22.54,1396,219.7,5.0,88.73,9,613281.2400000001,9,148
210000,120000,3.0,0,1,15.64,1193,100.0,5.0,64.1,11,180563.46000000008,23,73
509999,90000,2.0,0,1,24.4,1120,180.4,5.0,71.01,9,481188.95249039994,9,140
229999,70000,2.0,0,1,20.0,1399,160.0,5.0,68.1,11,170791.967423,7,57
409999,188000,2.0,0,2,19.01,1461,248.0,5.0,108.45,10,307712.03948100004,21,41
95000,30000,3.0,0,1,25.4,624,51.0,4.0,37.48,11,95000.0,23,88
225000,35000,3.0,0,2,22.74,796,69.0,5.0,47.3,8,218045.52000000005,17,10
775000,100000,2.0,0,1,24.3,1248,200.0,5.0,88.5,7,731219.9400000002,17,133
420000,30000,3.0,0,1,20.51,998,90.0,5.0,67.04,7,420000.0,17,135
130000,80000,3.0,0,3,18.9,998,90.0,5.0,67.1,18,80738.37200000002,17,135
141000,128000,3.0,0,3,18.6,1199,108.0,5.0,79.4,12,104703.35700000002,3,21
350000,30000,3.0,1,1,12.6,1586,145.0,5.0,103.2,14,318641.39999999997,17,109
575000,70000,3.0,0,1,17.0,1198,170.0,5.0,108.5,6,523482.3000000002,23,90
550000,41000,3.0,0,1,18.6,1197,114.7,5.0,81.83,9,550000.0,9,148
120000,30000,3.0,0,2,19.7,796,62.0,5.0,46.3,18,96909.12000000002,17,10
320000,30000,3.0,0,1,23.95,998,90.0,5.0,67.05,9,320000.0,17,10
250000,35000,3.0,0,1,16.36,1495,124.6,5.0,93.7,13,250000.0,9,8
300000,22000,3.0,0,1,15.0,1586,145.0,5.0,104.68,14,262086.0,17,109
250000,70000,3.0,0,1,18.9,998,90.0,5.0,67.1,18,179781.80000000005,17,135
300000,120000,2.0,0,1,13.93,2179,320.0,7.0,138.03,13,210520.57950000005,23,110
577000,3000,3.0,0,1,20.89,1197,113.0,5.0,81.8,5,577000.0,17,71
229999,50000,3.0,0,1,20.92,998,90.0,5.0,67.1,12,229999.0,17,10
500000,50000,2.0,0,1,15.96,2523,195.0,7.0,62.1,11,458650.5000000001,16,22
840000,1500,3.0,1,1,18.2,1199,110.0,5.0,88.7,5,840000.0,8,75
900000,74000,2.0,0,1,22.27,1498,250.0,5.0,108.6,7,849158.6400000002,25,129
650000,25000,3.0,0,1,18.7,1199,110.0,5.0,88.7,7,650000.0,8,75
650000,61915,2.0,0,1,27.3,1498,200.0,5.0,98.6,8,613281.2400000001,8,75
250000,110000,3.0,0,1,21.1,814,74.5,5.0,55.2,8,228428.64,9,44
185000,90000,2.0,0,2,25.44,936,142.5,5.0,56.3,10,139350.9096,3,21
1000000,65000,2.0,0,1,12.99,2494,200.0,8.0,100.6,8,743013.81,24,74
490000,10000,3.0,0,1,20.52,1197,113.0,5.0,81.8,5,490000.0,17,135
150000,80000,3.0,0,2,20.36,1197,111.8,5.0,78.9,15,147733.74000000002,9,147
600000,184000,2.0,0,1,20.77,1248,200.0,7.0,88.76,11,561388.212,17,53
270000,80000,,0,2,32.52,998,78.0,5.0,58.33,11,202187.664,17,135
150000,89000,3.0,0,2,15.6,1586,145.0,5.0,104.68,16,106323.525,17,109
335000,33033,3.0,0,1,19.4,1198,109.0,5.0,86.8,10,335000.0,8,24
300000,8000,3.0,0,1,21.1,814,74.5,5.0,55.2,7,300000.0,9,44
250000,30000,2.0,0,1,20.4,1248,209.0,5.0,91.2,13,250000.0,5,81
350000,70000,3.0,0,1,20.51,998,90.0,5.0,67.04,8,319800.09600000014,17,135
600000,110000,2.0,0,1,13.58,2499,171.0,10.0,72.4,10,445808.28600000014,3,123
135000,57000,3.0,0,1,19.7,796,62.0,5.0,46.3,17,97082.17200000004,17,10
240000,120000,3.0,0,1,17.5,1298,114.0,5.0,85.8,15,206358.24000000008,17,122
946000,60000,2.0,0,1,22.1,1396,219.7,5.0,88.7,6,892560.0816,9,37
310000,100000,2.0,0,1,25.8,1498,200.0,5.0,98.6,11,276238.64400000003,8,11
220000,35000,3.0,0,1,20.36,1197,111.7,5.0,78.9,16,220000.0,9,147
650000,50000,3.0,0,1,17.19,1197,114.73,5.0,81.86,9,650000.0,9,148
360000,30000,3.0,0,1,18.5,1197,113.7,5.0,82.85,11,360000.0,9,148
550000,50000,3.0,0,2,16.3,1797,177.5,5.0,147.5,11,458650.50000000006,9,49
195000,46000,3.0,0,2,19.7,796,62.0,5.0,46.3,13,157477.32,17,10
125000,80000,3.0,0,4,19.7,796,62.0,5.0,46.3,14,73547.1,17,10
275000,16700,3.0,0,1,22.74,796,69.0,5.0,47.3,9,275000.0,17,10
680000,70000,2.0,0,1,28.4,1248,190.0,5.0,74.02,6,641586.5280000002,17,122
600000,7967,3.0,0,1,20.85,1197,115.0,5.0,83.14,9,600000.0,17,122
720000,20000,3.0,0,1,22.0,1197,113.0,5.0,81.8,6,720000.0,17,122
356000,9656,3.0,0,1,25.17,799,72.0,5.0,53.3,8,356000.0,21,77
225000,50000,3.0,0,1,19.81,1086,99.04,5.0,68.05,13,225000.0,9,147
725000,17000,2.0,0,1,24.4,1498,215.0,5.0,98.63,5,725000.0,7,60
300000,10000,3.0,0,1,25.17,799,72.0,5.0,53.3,9,300000.0,21,77
400000,43000,3.0,0,2,18.5,1197,113.7,5.0,82.85,11,386232.00000000006,9,148
550000,50000,2.0,0,1,23.5,1396,219.9,5.0,88.7,11,550000.0,9,132
